unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1614650400,2021-03-02 02:00:00,BTC/USD,49412.61,49833.35,49091.01,49314.43,102.29517258,5044628.127534329
1614646800,2021-03-02 01:00:00,BTC/USD,49438.03,49465.93,48740.17,49436.69,253.81658520,12547851.839390988
1614643200,2021-03-02 00:00:00,BTC/USD,49641.89,50250.00,49355.96,49477.94,377.60190812,18682964.553846873
1614639600,2021-03-01 23:00:00,BTC/USD,49168.13,49831.52,49129.87,49629.33,470.92964192,23371922.605629515
1614636000,2021-03-01 22:00:00,BTC/USD,48858.83,49361.47,48664.31,49177.18,181.81059885,8940932.545554243
1614632400,2021-03-01 21:00:00,BTC/USD,48588.29,48949.14,48423.30,48861.48,262.44114987,12823262.995550008
1614628800,2021-03-01 20:00:00,BTC/USD,48276.34,49000.00,47933.63,48588.59,464.26428972,22557947.224846296
1614625200,2021-03-01 19:00:00,BTC/USD,48514.97,48761.42,48050.00,48299.41,417.72732316,20175983.249507338
1614621600,2021-03-01 18:00:00,BTC/USD,48635.02,48830.03,48273.35,48534.26,219.67421701,10661725.563659763
1614618000,2021-03-01 17:00:00,BTC/USD,49168.32,49286.18,48581.85,48622.83,439.13509716,21351991.176244162
1614614400,2021-03-01 16:00:00,BTC/USD,49293.56,49552.00,48625.10,49149.91,562.96785259,27669819.28769177
1614610800,2021-03-01 15:00:00,BTC/USD,48137.79,49440.17,48137.79,49302.89,1183.89354811,58369373.37417704
1614607200,2021-03-01 14:00:00,BTC/USD,47901.80,48637.84,47707.47,48171.84,391.84772041,18876025.691955253
1614603600,2021-03-01 13:00:00,BTC/USD,48010.36,48521.00,47835.67,47903.14,377.08112076,18063369.719123185
1614600000,2021-03-01 12:00:00,BTC/USD,47812.84,48121.00,47504.84,48016.49,267.43454673,12841268.238715578
1614596400,2021-03-01 11:00:00,BTC/USD,47678.49,47982.37,47542.07,47859.46,304.83769047,14589367.253541345
1614592800,2021-03-01 10:00:00,BTC/USD,47432.11,47777.27,46979.35,47678.49,507.04157259,24174976.548316587
1614589200,2021-03-01 09:00:00,BTC/USD,47075.38,47567.79,47009.93,47411.67,543.63683243,25774730.099016458
1614585600,2021-03-01 08:00:00,BTC/USD,46324.47,47374.24,46321.50,47075.67,326.52959937,15371599.665174328
1614582000,2021-03-01 07:00:00,BTC/USD,45906.36,46473.30,45903.56,46322.61,128.14892047,5936192.464852827
1614578400,2021-03-01 06:00:00,BTC/USD,46247.26,46316.50,45680.10,45900.59,221.66050666,10174348.035392929
1614574800,2021-03-01 05:00:00,BTC/USD,46518.16,46536.73,46024.08,46247.08,237.12233147,10966215.433279607
1614571200,2021-03-01 04:00:00,BTC/USD,46409.83,46730.40,46014.06,46495.37,97.49862725,4533234.748480833
1614567600,2021-03-01 03:00:00,BTC/USD,46523.78,46610.72,46234.84,46380.00,196.61428475,9118970.526705
1614564000,2021-03-01 02:00:00,BTC/USD,46268.77,46875.18,46216.58,46524.71,180.19011449,8383292.821514049
1614560400,2021-03-01 01:00:00,BTC/USD,46319.78,46576.43,45949.16,46268.67,158.58604193,7337565.240665332
1614556800,2021-03-01 00:00:00,BTC/USD,45261.56,46678.60,45020.25,46355.31,371.68580963,17229610.927999634
1614553200,2021-02-28 23:00:00,BTC/USD,45269.44,46000.00,44932.94,45240.96,391.19722036,17698137.798417944
1614549600,2021-02-28 22:00:00,BTC/USD,45254.60,45437.79,44881.25,45265.48,166.21908549,7523986.689865885
1614546000,2021-02-28 21:00:00,BTC/USD,44963.82,45483.75,44936.30,45254.61,437.30972712,19790281.150022022
1614542400,2021-02-28 20:00:00,BTC/USD,44507.89,45064.70,44177.41,44956.36,164.31575539,7387038.25298478
1614538800,2021-02-28 19:00:00,BTC/USD,43741.54,44610.31,43500.00,44504.99,528.54699893,23522978.901909657
1614535200,2021-02-28 18:00:00,BTC/USD,43128.48,43814.74,43100.00,43724.75,335.83115774,14684133.414392063
1614531600,2021-02-28 17:00:00,BTC/USD,43582.71,43997.00,43122.00,43165.78,278.88597102,12038330.470135694
1614528000,2021-02-28 16:00:00,BTC/USD,43356.63,43966.72,43021.00,43597.73,388.57020987,16940779.095955595
1614524400,2021-02-28 15:00:00,BTC/USD,44574.81,44621.91,43189.00,43418.02,346.75394116,15055369.552363703
1614520800,2021-02-28 14:00:00,BTC/USD,44164.43,44631.10,43612.00,44584.98,465.90793632,20772496.022668473
1614517200,2021-02-28 13:00:00,BTC/USD,44789.34,44912.13,44171.99,44206.29,147.24807855,6509291.26232408
1614513600,2021-02-28 12:00:00,BTC/USD,45335.04,45508.80,44550.15,44776.65,104.30684595,4670511.133707068
1614510000,2021-02-28 11:00:00,BTC/USD,45230.45,45522.76,45030.00,45285.35,67.96642390,3077883.294559865
1614506400,2021-02-28 10:00:00,BTC/USD,45108.92,45535.64,44813.88,45212.06,117.34030225,5305196.785745135
1614502800,2021-02-28 09:00:00,BTC/USD,44880.74,45523.61,44715.00,45101.00,257.51001691,11613959.27265791
1614499200,2021-02-28 08:00:00,BTC/USD,44406.21,45320.19,44400.00,44893.58,270.31367678,12135348.673617072
1614495600,2021-02-28 07:00:00,BTC/USD,44395.19,44779.00,44126.85,44429.45,189.28908403,8410009.894456683
1614492000,2021-02-28 06:00:00,BTC/USD,44789.22,44985.50,43782.86,44402.41,673.59550374,29909263.731220018
1614488400,2021-02-28 05:00:00,BTC/USD,44394.74,45579.00,44221.56,44803.79,357.29516563,16008177.568901738
1614484800,2021-02-28 04:00:00,BTC/USD,44625.00,45166.06,44123.00,44395.02,273.71453930,12151562.446514286
1614481200,2021-02-28 03:00:00,BTC/USD,45425.70,45720.54,44501.00,44705.99,382.24425249,17088607.729375415
1614477600,2021-02-28 02:00:00,BTC/USD,46480.08,46540.12,45286.00,45440.27,107.27377378,4874549.2444821205
1614474000,2021-02-28 01:00:00,BTC/USD,46403.15,46615.40,46131.73,46510.66,91.45423996,4253597.060337974
1614470400,2021-02-28 00:00:00,BTC/USD,46142.10,46659.88,45655.72,46412.54,125.82820736,5840006.707224295
1614466800,2021-02-27 23:00:00,BTC/USD,45858.81,46548.86,45050.00,46109.98,455.58037682,21006802.063562665
1614463200,2021-02-27 22:00:00,BTC/USD,46812.26,46872.49,45801.25,45890.49,195.74206953,8982699.48434577
1614459600,2021-02-27 21:00:00,BTC/USD,47096.69,47196.33,46584.49,46850.86,70.39021484,3297842.1008387622
1614456000,2021-02-27 20:00:00,BTC/USD,47461.89,47575.17,46920.10,47121.52,76.25608044,3593302.4195750686
1614452400,2021-02-27 19:00:00,BTC/USD,47152.00,47493.73,47080.80,47454.91,119.63795204,5677408.246642517
1614448800,2021-02-27 18:00:00,BTC/USD,47097.40,47351.39,46932.28,47167.77,169.59438218,7999388.811958338
1614445200,2021-02-27 17:00:00,BTC/USD,46914.56,47216.70,46765.13,47097.40,122.76772409,5782040.6085563665
1614441600,2021-02-27 16:00:00,BTC/USD,46586.18,46982.97,46314.00,46925.21,69.17964514,3246269.3759199795
1614438000,2021-02-27 15:00:00,BTC/USD,47073.96,47383.08,46370.84,46582.36,101.38131198,4722580.771924674
1614434400,2021-02-27 14:00:00,BTC/USD,47455.71,47637.41,46864.96,47099.93,69.98884059,3296469.4925701586
1614430800,2021-02-27 13:00:00,BTC/USD,47471.18,47719.43,47100.00,47471.83,55.12411181,2616842.4647453125
1614427200,2021-02-27 12:00:00,BTC/USD,47293.05,47827.44,46757.19,47420.69,145.80922892,6914374.243754355
1614423600,2021-02-27 11:00:00,BTC/USD,46830.00,47649.00,46733.77,47305.33,76.73381578,3629918.4776321077
1614420000,2021-02-27 10:00:00,BTC/USD,46615.82,47091.40,46615.82,46783.65,91.73704662,4291793.881103763
1614416400,2021-02-27 09:00:00,BTC/USD,46527.38,46822.12,46238.31,46681.15,111.06335543,5184565.154331145
1614412800,2021-02-27 08:00:00,BTC/USD,47184.39,47288.04,46384.65,46613.84,111.75329983,5209250.437747647
1614409200,2021-02-27 07:00:00,BTC/USD,47529.05,47599.10,46889.26,47190.00,171.72987022,8103932.5756818
1614405600,2021-02-27 06:00:00,BTC/USD,47829.00,48365.31,47526.56,47526.56,96.82631056,4601821.458408473
1614402000,2021-02-27 05:00:00,BTC/USD,47656.72,47930.14,47438.83,47803.68,68.56584388,3277699.6597694787
1614398400,2021-02-27 04:00:00,BTC/USD,47444.71,47900.00,47282.24,47669.58,52.28892793,2492591.2330733696
1614394800,2021-02-27 03:00:00,BTC/USD,47343.70,47911.98,47228.36,47424.12,103.51964800,4909328.209109761
1614391200,2021-02-27 02:00:00,BTC/USD,47746.14,48023.27,47197.40,47350.15,158.29864707,7495464.68356156
1614387600,2021-02-27 01:00:00,BTC/USD,47554.12,47941.81,47364.12,47755.43,169.04344938,8072742.613825133
1614384000,2021-02-27 00:00:00,BTC/USD,46324.15,47576.46,46200.00,47539.11,208.55621337,9914576.7685799
1614380400,2021-02-26 23:00:00,BTC/USD,45508.11,46465.00,45427.77,46314.83,239.18226801,11077686.081897588
1614376800,2021-02-26 22:00:00,BTC/USD,45732.72,45988.87,45055.15,45519.36,375.24104762,17080732.333391923
1614373200,2021-02-26 21:00:00,BTC/USD,46239.50,46865.00,45500.01,45680.19,205.51675569,9388044.448102782
1614369600,2021-02-26 20:00:00,BTC/USD,46900.00,47091.30,46049.82,46239.50,229.86440984,10628815.37879668
1614366000,2021-02-26 19:00:00,BTC/USD,47309.17,47452.83,46600.00,46900.00,434.19965759,20363963.940971002
1614362400,2021-02-26 18:00:00,BTC/USD,47706.05,47896.56,47239.61,47309.17,267.44115643,12652419.134543462
1614358800,2021-02-26 17:00:00,BTC/USD,48153.67,48476.62,47569.99,47675.02,215.80011446,10288274.77288279
1614355200,2021-02-26 16:00:00,BTC/USD,47625.08,48257.08,47481.60,48129.89,249.12098521,11990165.614848927
1614351600,2021-02-26 15:00:00,BTC/USD,46902.48,47878.91,46350.00,47651.72,521.69868681,24859839.748237815
1614348000,2021-02-26 14:00:00,BTC/USD,45917.42,47450.00,45840.65,46900.00,522.72036912,24515585.311728
1614344400,2021-02-26 13:00:00,BTC/USD,46836.48,46984.87,45832.52,45907.90,299.27373746,13739028.811939934
1614340800,2021-02-26 12:00:00,BTC/USD,46432.85,47275.88,46277.22,46817.01,368.96898683,17274024.74610998
1614337200,2021-02-26 11:00:00,BTC/USD,46685.29,46847.02,45687.76,46432.47,297.27949916,13803421.426361725
1614333600,2021-02-26 10:00:00,BTC/USD,46426.48,46917.05,46142.37,46733.10,196.21145603,9169569.595795592
1614330000,2021-02-26 09:00:00,BTC/USD,45713.04,46627.86,45332.38,46426.48,282.04556452,13094382.760276493
1614326400,2021-02-26 08:00:00,BTC/USD,44938.83,45963.55,44906.04,45678.08,524.99065999,23980565.366276022
1614322800,2021-02-26 07:00:00,BTC/USD,46109.48,46416.16,44151.97,44928.36,768.50385418,34527617.82198654
1614319200,2021-02-26 06:00:00,BTC/USD,45505.11,46493.88,45505.11,46080.97,325.97987130,15021468.669979163
1614315600,2021-02-26 05:00:00,BTC/USD,47047.19,47205.00,45510.00,45536.51,313.27924354,14265643.406251645
1614312000,2021-02-26 04:00:00,BTC/USD,47351.32,47791.42,46830.00,47006.33,156.17214164,7341079.226736582
1614308400,2021-02-26 03:00:00,BTC/USD,47325.00,47649.00,46740.03,47357.13,190.74087784,9032940.548182998
1614304800,2021-02-26 02:00:00,BTC/USD,46502.53,47784.00,46128.86,47363.94,306.59614391,14521601.364384606
1614301200,2021-02-26 01:00:00,BTC/USD,46844.13,47552.16,46247.31,46372.16,370.36532954,17174640.319881607
1614297600,2021-02-26 00:00:00,BTC/USD,47070.18,47610.68,46000.00,46839.00,465.03459182,21781755.24625698
1614294000,2021-02-25 23:00:00,BTC/USD,48183.62,48437.31,46723.00,47088.58,416.48294927,19611590.67533634
1614290400,2021-02-25 22:00:00,BTC/USD,48053.04,48851.13,47433.44,48202.38,467.55106816,22537074.25685422
1614286800,2021-02-25 21:00:00,BTC/USD,49147.55,49300.00,48030.00,48032.41,598.03370997,28725000.351100132
1614283200,2021-02-25 20:00:00,BTC/USD,49450.00,49531.14,48515.78,49150.00,568.91508715,27962176.5334225
1614279600,2021-02-25 19:00:00,BTC/USD,49537.47,50000.00,49284.48,49475.26,182.02839913,9005902.374340525
1614276000,2021-02-25 18:00:00,BTC/USD,49547.60,50063.82,49250.00,49601.25,214.20687175,10624928.597389687
1614272400,2021-02-25 17:00:00,BTC/USD,50641.84,50648.57,49313.62,49545.47,327.09988769,16206317.672548264
1614268800,2021-02-25 16:00:00,BTC/USD,50871.11,51377.29,50585.12,50648.57,235.43359993,11924375.166406602
1614265200,2021-02-25 15:00:00,BTC/USD,50807.24,51395.38,50500.00,50849.47,213.82408949,10872841.62379907
1614261600,2021-02-25 14:00:00,BTC/USD,51439.00,51549.75,50643.51,50888.97,293.24585094,14922979.311110133
1614258000,2021-02-25 13:00:00,BTC/USD,51531.43,52079.16,51100.10,51367.26,713.56430278,36653843.06761899
1614254400,2021-02-25 12:00:00,BTC/USD,50367.47,51552.84,50125.40,51531.43,412.80549678,21272457.560933795
1614250800,2021-02-25 11:00:00,BTC/USD,49613.61,50445.00,49613.61,50313.11,314.97451792,15847347.56730593
1614247200,2021-02-25 10:00:00,BTC/USD,49032.85,49802.30,48861.19,49630.09,376.71093124,18696197.42142501
1614243600,2021-02-25 09:00:00,BTC/USD,49757.03,49904.53,48656.25,49009.60,510.70613929,25029503.604147185
1614240000,2021-02-25 08:00:00,BTC/USD,50455.22,50574.08,49600.00,49745.64,337.29256779,16778834.65195694
1614236400,2021-02-25 07:00:00,BTC/USD,50502.83,50645.40,50162.93,50444.84,274.63122840,13853728.375641454
1614232800,2021-02-25 06:00:00,BTC/USD,50433.27,50638.47,50278.11,50495.90,195.13348900,9853441.1471951
1614229200,2021-02-25 05:00:00,BTC/USD,49699.79,50464.74,49557.25,50428.52,156.46408491,7890252.235165632
1614225600,2021-02-25 04:00:00,BTC/USD,50247.59,50406.76,49614.20,49674.16,240.85866808,11964452.015592813
1614222000,2021-02-25 03:00:00,BTC/USD,50676.64,50689.42,50101.00,50297.19,188.80701952,9496462.53413115
1614218400,2021-02-25 02:00:00,BTC/USD,50462.02,50857.50,50432.69,50691.49,230.54758078,11686800.385633562
1614214800,2021-02-25 01:00:00,BTC/USD,50543.35,50918.34,50359.75,50520.82,137.00134230,6921420.154096686
1614211200,2021-02-25 00:00:00,BTC/USD,49715.13,50882.08,49585.82,50546.46,314.37406481,15890496.091956072
1614207600,2021-02-24 23:00:00,BTC/USD,48831.81,49789.41,48798.61,49754.00,343.38181339,17084618.74340606
1614204000,2021-02-24 22:00:00,BTC/USD,48768.54,48995.20,48050.00,48843.17,225.76268256,11026965.083934115
1614200400,2021-02-24 21:00:00,BTC/USD,49152.28,49191.28,48130.00,48786.95,311.15472994,15180290.251846282
1614196800,2021-02-24 20:00:00,BTC/USD,48971.59,49293.55,48615.55,49152.28,291.50705633,14328236.454707932
1614193200,2021-02-24 19:00:00,BTC/USD,49623.33,49748.40,48850.23,48991.68,264.35686104,12951286.741876148
1614189600,2021-02-24 18:00:00,BTC/USD,50091.97,50091.97,49545.55,49618.40,183.93865533,9126741.77562607
1614186000,2021-02-24 17:00:00,BTC/USD,49368.78,50099.91,49354.01,50095.83,132.07025821,6616169.203344264
1614182400,2021-02-24 16:00:00,BTC/USD,49847.54,50155.00,49328.53,49371.52,245.38993936,12115274.298911026
1614178800,2021-02-24 15:00:00,BTC/USD,49430.41,49884.52,48488.51,49839.86,339.23311817,16907331.116956256
1614175200,2021-02-24 14:00:00,BTC/USD,49519.10,49787.02,48729.36,49432.76,581.93169076,28766489.6057333
1614171600,2021-02-24 13:00:00,BTC/USD,50745.92,51100.00,49050.00,49494.86,710.75936298,35178935.16438428
1614168000,2021-02-24 12:00:00,BTC/USD,50408.26,51310.99,50364.29,50709.43,390.42694608,19798327.892357536
1614164400,2021-02-24 11:00:00,BTC/USD,50127.96,50920.97,50127.39,50381.65,242.73330099,12229304.213822834
1614160800,2021-02-24 10:00:00,BTC/USD,50923.48,51051.00,50096.98,50115.03,387.61859365,19425517.44932756
1614157200,2021-02-24 09:00:00,BTC/USD,50687.72,51443.47,50387.22,50889.26,483.82112461,24621299.00377069
1614153600,2021-02-24 08:00:00,BTC/USD,50100.00,51089.72,49812.00,50700.14,558.40889659,28311409.234358523
1614150000,2021-02-24 07:00:00,BTC/USD,50095.36,50350.29,49531.41,50060.64,201.41396739,10082912.11248253
1614146400,2021-02-24 06:00:00,BTC/USD,50261.15,50710.31,49443.41,50109.14,366.64983221,18372507.7731874
1614142800,2021-02-24 05:00:00,BTC/USD,50665.34,51039.00,50000.00,50245.64,372.35924394,18709428.52168142
1614139200,2021-02-24 04:00:00,BTC/USD,50937.51,51459.51,50342.26,50650.54,395.44755769,20029632.338679653
1614135600,2021-02-24 03:00:00,BTC/USD,50190.12,51000.00,50090.00,50939.95,347.23713103,17688242.092811648
1614132000,2021-02-24 02:00:00,BTC/USD,50224.22,50820.16,49815.26,50202.83,478.68105106,24031143.430586502
1614128400,2021-02-24 01:00:00,BTC/USD,48476.94,50232.00,48425.20,50206.74,605.72936328,30411696.652564507
1614124800,2021-02-24 00:00:00,BTC/USD,48927.33,49098.88,47000.00,48517.93,314.35356680,15251784.349252725
1614121200,2021-02-23 23:00:00,BTC/USD,48553.50,48927.32,48212.54,48887.93,329.13268683,16090615.754456963
1614117600,2021-02-23 22:00:00,BTC/USD,48023.11,48731.71,47778.91,48700.00,212.65216952,10356160.655624
1614114000,2021-02-23 21:00:00,BTC/USD,47857.32,48549.46,47433.09,47993.29,363.77799395,17458902.759260595
1614110400,2021-02-23 20:00:00,BTC/USD,45482.80,47874.97,45210.00,47846.57,478.06348579,22873698.03729524
1614106800,2021-02-23 19:00:00,BTC/USD,46811.12,47257.91,45446.25,45503.10,491.00380142,22342195.0763944
1614103200,2021-02-23 18:00:00,BTC/USD,47080.46,47711.00,46459.37,46864.91,432.11388858,20250978.49805173
1614099600,2021-02-23 17:00:00,BTC/USD,47296.26,48143.95,46800.12,47116.37,570.11891827,26861933.89720908
1614096000,2021-02-23 16:00:00,BTC/USD,48656.20,49224.00,47147.49,47264.38,657.85394099,31093058.65144893
1614092400,2021-02-23 15:00:00,BTC/USD,46951.59,49337.71,46596.49,48568.00,666.62640109,32376711.048139118
1614088800,2021-02-23 14:00:00,BTC/USD,48800.00,49120.00,45840.01,46921.82,961.85179957,45131837.00609962
1614085200,2021-02-23 13:00:00,BTC/USD,48671.02,49582.34,48050.40,48778.19,817.89235810,39895308.842949845
1614081600,2021-02-23 12:00:00,BTC/USD,46330.00,49449.93,45795.00,48670.34,1291.87428468,62875960.67263239
1614078000,2021-02-23 11:00:00,BTC/USD,47523.70,48257.14,44845.72,46388.22,1360.76914136,63123658.298618786
1614074400,2021-02-23 10:00:00,BTC/USD,48064.72,49209.28,46521.00,47500.00,819.58203963,38930146.882425
1614070800,2021-02-23 09:00:00,BTC/USD,46500.00,48747.90,45000.00,48078.87,1912.43038341,91947491.78801955
1614067200,2021-02-23 08:00:00,BTC/USD,49651.73,49957.04,46500.00,46522.87,1845.78166034,85871060.23238197
1614063600,2021-02-23 07:00:00,BTC/USD,49529.29,50509.33,49294.59,49666.00,361.44645858,17951599.81183428
1614060000,2021-02-23 06:00:00,BTC/USD,49916.17,51259.27,49323.10,49596.26,660.87691372,32777023.240854684
1614056400,2021-02-23 05:00:00,BTC/USD,50736.22,50736.22,48575.68,49954.39,944.09237104,47161558.49895687
1614052800,2021-02-23 04:00:00,BTC/USD,51836.17,52311.53,49570.44,50746.29,711.91511100,36127050.67818819
1614049200,2021-02-23 03:00:00,BTC/USD,51200.44,52457.60,51113.42,51836.17,551.98666039,28612874.365708306
1614045600,2021-02-23 02:00:00,BTC/USD,52527.15,52887.99,50848.08,51194.93,692.45194196,35450028.69700626
1614042000,2021-02-23 01:00:00,BTC/USD,53476.32,53958.41,52294.83,52546.15,317.12197889,16663539.071050772
1614038400,2021-02-23 00:00:00,BTC/USD,54173.64,54196.58,53100.00,53476.62,314.98175984,16844159.87789494
1614034800,2021-02-22 23:00:00,BTC/USD,54142.52,54419.35,53314.00,54173.65,288.86292622,15648759.063018104
1614031200,2021-02-22 22:00:00,BTC/USD,54950.58,55046.02,53875.31,54115.38,335.83752481,18173975.27335258
1614027600,2021-02-22 21:00:00,BTC/USD,53889.55,54998.35,53740.00,54950.58,516.38257000,28375521.7233906
1614024000,2021-02-22 20:00:00,BTC/USD,53631.69,54408.80,53506.88,53889.55,777.96540472,41924205.57592868
1614020400,2021-02-22 19:00:00,BTC/USD,53231.55,53750.00,52958.25,53641.93,367.08210791,19690992.736760665
1614016800,2021-02-22 18:00:00,BTC/USD,52065.72,53489.69,51504.23,53240.21,521.01615222,27739009.357584763
1614013200,2021-02-22 17:00:00,BTC/USD,53289.00,53324.97,51930.72,52057.33,406.41898000,21157086.9601234
1614009600,2021-02-22 16:00:00,BTC/USD,53304.58,53872.97,52744.95,53207.59,538.43944331,28649065.13946672
1614006000,2021-02-22 15:00:00,BTC/USD,53644.86,54178.78,52658.21,53302.71,1309.57824812,69804069.5818484
1614002400,2021-02-22 14:00:00,BTC/USD,51938.72,53837.31,47400.00,53697.75,4808.99817491,258232381.74677345
1613998800,2021-02-22 13:00:00,BTC/USD,53677.09,53975.00,51923.28,51923.28,941.87212710,48905090.17960888
1613995200,2021-02-22 12:00:00,BTC/USD,54508.13,54624.89,52585.82,53734.51,1091.98378507,58677213.61868177
1613991600,2021-02-22 11:00:00,BTC/USD,54850.00,55276.98,54366.97,54497.67,484.34212522,26395517.307338238
1613988000,2021-02-22 10:00:00,BTC/USD,54720.77,55096.00,53461.77,54850.00,918.78326481,50395262.0748285
1613984400,2021-02-22 09:00:00,BTC/USD,55456.26,55764.65,54307.92,54709.45,550.55171170,30120381.343665566
1613980800,2021-02-22 08:00:00,BTC/USD,56479.43,56673.88,55385.05,55474.34,400.70134344,22228642.56444733
1613977200,2021-02-22 07:00:00,BTC/USD,56040.00,56595.06,55700.00,56479.27,219.63003156,12404543.85258576
